"﻿AppName","ApplicationType","BusinessCatalogName","BusinessGroupName","BusinessGroupDescription","BusinessRoleName","BusinessRoleDescription","BSPName"
"Display Payment Advices - Detailed List","GUI","SAP_SFIN_BC_AR_PAYM_ADV","SAP_SFIN_BCG_AR_PAYM_ADV","Payment Advices","SAP_BR_AR_ACCOUNTANT","Accounts Receivable Accountant",""
"Reorganize Customer Advices - By Customer Account","GUI","SAP_SFIN_BC_AR_PAYM_ADV","","","SAP_BR_AR_ACCOUNTANT","Accounts Receivable Accountant",""
"Reorganize Customer Advices","GUI","SAP_SFIN_BC_AR_PAYM_ADV","","","SAP_BR_AR_ACCOUNTANT","Accounts Receivable Accountant",""
"Run Foreign Trade Regulations Z5A","GUI","SAP_SFIN_BC_GL_REP_DE","SAP_SFIN_BCG_GL_REP_DE","Reporting Germany","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"G/L Account Changes","GUI","SAP_SFIN_BC_GL_MASTER_DATA","SAP_SFIN_BCG_GL_MASTDATA","Master Data","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Create Advance Return on Sales/Purchase Tax","GUI","SAP_SFIN_BC_GL_PERIOD_ACT","SAP_SFIN_BCG_GL_PERIOD_ACT","Periodic Activities","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Input Tax from Parked Documents","GUI","SAP_SFIN_BC_GL_PARKED_DOC","SAP_SFIN_BCG_GL_PARKED_DOC","Parked Documents","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Display Tax Information per Country","GUI","SAP_SFIN_BC_GL_PERIOD_ACT","SAP_SFIN_BCG_GL_PERIOD_ACT","Periodic Activities","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Create Annual Sales Listing - Belgium","GUI","SAP_FIN_BC_GL_REPORTING_BE","SAP_FIN_BCG_GL_REPORTING_BE","Reporting Belgium","SAP_BR_GL_ACCOUNTANT, SAP_BR_GL_ACCOUNTANT_BE","General Ledger Accountant, General Ledger Accountant for Belgium",""
"PrepareTax Report, Prepare Tax Report - Canada","GUI","SAP_SFIN_BC_GL_REP_US","SAP_FIN_BCG_GL_REP_CA,SAP_SFIN_BCG_GL_REP_US","Reporting Canada,Reporting United States","SAP_BR_GL_ACCOUNTANT_CA, SAP_BR_GL_ACCOUNTANT","General Ledger Accountant for Canada, General Ledger Accountant",""
"PrepareTax Report, Prepare Tax Report - Canada","GUI","SAP_FIN_BC_GL_REPORTING_CA","SAP_FIN_BCG_GL_REP_CA,SAP_SFIN_BCG_GL_REP_US","Reporting Canada,Reporting United States","SAP_BR_GL_ACCOUNTANT_CA, SAP_BR_GL_ACCOUNTANT","General Ledger Accountant for Canada, General Ledger Accountant",""
"Run Foreign Trade Regulations Z4","GUI","SAP_SFIN_BC_GL_REP_DE","SAP_SFIN_BCG_GL_REP_DE","Reporting Germany","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Cost Estimate Comparison - Material vs. Order","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_IA_MCE_REP","Material Cost Estimates - Reporting","SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Inventory Accountant, Inventory Accountant",""
"Cost Component Comparison","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_IA_MCE_REP","Material Cost Estimates - Reporting","SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Inventory Accountant, Inventory Accountant",""
"Cost Element Comparison","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_IA_MCE_REP","Material Cost Estimates - Reporting","SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Inventory Accountant, Inventory Accountant",""
"Sales Order Selection","GUI","SAP_SFIN_BC_CO_REP_INV_SAL","SAP_SFIN_BCG_CO_REPORTS","Controlling - Reporting","SAP_BR_CONTROLLER","Controller",""
"Select Production Orders","GUI","SAP_SFIN_BC_CO_REP_INV_PRO","SAP_SFIN_BCG_CO_REPORTS,SAP_SFIN","Controlling - Reporting,Controlling - Production Cost Reporting","SAP_BR_CONTROLLER, SAP_BR_CONTROLLER_PROD","Controller, Controller - Production Costs",""
"Material Costs and Inventory Values","GUI","SAP_SFIN_BC_IA_AC_REP","SAP_SFIN_BCG_IA_AC_REP","Actual Costing - Reporting","SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Inventory Accountant, Inventory Accountant",""
"Costing Run Results","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_IA_MCE_REP,SAP_SFIN_BCG_CO_VAL","Material Cost Estimates - Reporting,Controlling - Valuation","SAP_BR_CONTROLLER, SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Controller, Inventory Accountant, Inventory Accountant",""
"Costing Run Results","GUI","SAP_SFIN_BC_CO_VAL_INV","SAP_SFIN_BCG_IA_MCE_REP,SAP_SFIN_BCG_CO_VAL","Material Cost Estimates - Reporting,Controlling - Valuation","SAP_BR_CONTROLLER, SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Controller, Inventory Accountant, Inventory Accountant",""
"Material Cost vs. Cost Estimate","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_CO_VAL,SAP_SFIN_BCG_IA_MCE_REP","Controlling - Valuation,Material Cost Estimates - Reporting","SAP_BR_CONTROLLER, SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Controller, Inventory Accountant, Inventory Accountant",""
"Material Cost vs. Cost Estimate","GUI","SAP_SFIN_BC_CO_VAL_INV","SAP_SFIN_BCG_CO_VAL,SAP_SFIN_BCG_IA_MCE_REP","Controlling - Valuation,Material Cost Estimates - Reporting","SAP_BR_CONTROLLER, SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Controller, Inventory Accountant, Inventory Accountant",""
"Costing Run Comparison","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_IA_MCE_REP","Material Cost Estimates - Reporting","SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Inventory Accountant, Inventory Accountant",""
"Display Key Figures - Profit Center Groups","GUI","SAP_SFIN_BC_CO_REP_PCA","SAP_SFIN_BCG_CO_REPORTS","Controlling - Reporting","SAP_BR_CONTROLLER","Controller",""
"Compare ROI - Profit Centers","GUI","SAP_SFIN_BC_CO_REP_PCA","SAP_SFIN_BCG_CO_REPORTS","Controlling - Reporting","SAP_BR_CONTROLLER","Controller",""
"Run Foreign Trade Regulation Z4 - Basis Receivables/Paybles","GUI","SAP_SFIN_BC_GL_REP_DE","SAP_SFIN_BCG_GL_REP_DE","Reporting Germany","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Annual Tax Return","GUI","SAP_SFIN_BC_GL_PERIOD_ACT","SAP_SFIN_BCG_GL_PERIOD_ACT","Periodic Activities","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_AU","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan",""
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_JP","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan",""
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_BE","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan",""
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_PH","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan",""
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_GB","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan",""
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_US","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan",""
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_FR","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan",""
"Print Official Receipts - After Payment - Philippines","GUI","SAP_FIN_BC_AR_OPER_PROC_PH","SAP_FIN_BCG_AR_OPER_PROC_PH","Operational Processing Philippines","SAP_BR_AR_ACCOUNTANT_PH","Accounts Receivable Accountant for Philippines",""
"Print Official Receipts - Before Payment - Philippines","GUI","SAP_FIN_BC_AR_OPER_PROC_PH","SAP_FIN_BCG_AR_OPER_PROC_PH","Operational Processing Philippines","SAP_BR_AR_ACCOUNTANT_PH","Accounts Receivable Accountant for Philippines",""
"EC Sales List in DME Format, EC Sales List - United Kingdom","GUI","SAP_SFIN_BC_GL_REP_DE","SAP_FIN_BCG_GL_REPORTING_GB,SAP_SFIN_BCG_GL_REP_DE","Reporting United Kingdom,Reporting Germany","SAP_BR_GL_ACCOUNTANT, SAP_BR_GL_ACCOUNTANT_GB","General Ledger Accountant, General Ledger Accountant for United Kingdom",""
"EC Sales List in DME Format, EC Sales List - United Kingdom","GUI","SAP_FIN_BC_GL_REPORTING_GB","SAP_FIN_BCG_GL_REPORTING_GB,SAP_SFIN_BCG_GL_REP_DE","Reporting United Kingdom,Reporting Germany","SAP_BR_GL_ACCOUNTANT, SAP_BR_GL_ACCOUNTANT_GB","General Ledger Accountant, General Ledger Accountant for United Kingdom",""
"Create EC Sales List in DME Format - France","GUI","SAP_FIN_BC_GL_REPORTING_FR","SAP_FIN_BCG_GL_REPORTING_FR","Reporting France","SAP_BR_GL_ACCOUNTANT_FR","General Ledger Accountant for France",""
"Create EC Sales List in DME Format - Netherlands, Create EC Sales List - Netherlands","GUI","SAP_FIN_BC_GL_REPORTING_NL","SAP_FIN_BCG_GL_REP_NL","Reporting Netherlands","SAP_BR_GL_ACCOUNTANT, SAP_BR_GL_ACCOUNTANT_NL","General Ledger Accountant, General Ledger Accountant for Belgium",""
"Import Market Data from File","GUI","SAP_SFIN_BC_GL_CURR_SET","SAP_SFIN_BCG_GL_CURR_SET","General Ledger - Current Settings","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Write-Off Dispute Cases","GUI","SAP_SFIN_BC_AR_DISPUTE_WOF","SAP_SFIN_BCG_AR_DISPUTES","Disputes","SAP_BR_AR_ACCOUNTANT","Accounts Receivable Accountant",""
"Display Credit Master Data","GUI","SAP_SFIN_BC_CR_DISP_DATA","SAP_SFIN_BCG_CR_MASTER_DATA","Master Data","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Manage Credit Cases","GUI","SAP_SFIN_BC_CR_CASES","SAP_SFIN_BCG_CR_DAILY","Daily Business","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Display Credit Exposure","GUI","SAP_SFIN_BC_CR_DISP_DATA","SAP_SFIN_BCG_CR_REPORTING","Reporting","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Navigate to specific DCD","GUI","SAP_SFIN_BC_CR_CASES","","","SAP_BR_INTERNAL_SALES_REP, SAP_BR_CREDIT_CONTROLLER","Internal Sales Representative, Credit Controller",""
"Navigate to specific DCD","GUI","SAP_SD_BC_SO_PROC_OP","","","SAP_BR_INTERNAL_SALES_REP, SAP_BR_CREDIT_CONTROLLER","Internal Sales Representative, Credit Controller",""
"Display Credit Limit Utilization","GUI","SAP_SFIN_BC_CR_DISP_DATA","SAP_SFIN_BCG_CR_DAILY,SAP_SFIN_B","Daily Business,Reporting","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Display Credit Data - Credit Profile","GUI","SAP_SFIN_BC_CR_DISP_DATA","SAP_SFIN_BCG_CR_REPORTING","Reporting","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Display Credit Data - Segment","GUI","SAP_SFIN_BC_CR_DISP_DATA","SAP_SFIN_BCG_CR_REPORTING","Reporting","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Reconcile Credit Exposure","GUI","SAP_SFIN_BC_CR_CREDIT_ACC","SAP_SFIN_BCG_CR_MASTER_DATA","Master Data","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Manage Credit Rules","GUI","SAP_SFIN_BC_CR_CREDIT_ACC","SAP_SFIN_BCG_CR_MASTER_DATA","Master Data","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Manage Documented Credit Decisions","GUI","SAP_SFIN_BC_CR_CASES","SAP_SFIN_BCG_CR_DAILY","Daily Business","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Display Payment Behavior","GUI","SAP_SFIN_BC_CR_DISP_DATA","SAP_SFIN_BCG_CR_REPORTING","Reporting","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Settle Sales Order to Profitability Analysis - Service Provider","GUI","SAP_SFIN_BC_CO_PE_INV_PA","SAP_SFIN_BCG_CO_PER_END","Controlling - Period End Processing","SAP_BR_CONTROLLER","Controller",""
"Manage Credit Decisions - Blocked SD Documents","GUI","SAP_SFIN_BC_CR_CASES","SAP_SFIN_BCG_CR_DAILY","Daily Business","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Manage Credit Decisions - SD Documents","GUI","SAP_SFIN_BC_CR_CASES","","","SAP_BR_CREDIT_CONTROLLER","Credit Controller",""
"Trial Balance Comparison","FPM/WebDynpro","SAP_SFIN_BC_GL_GEN_REP","SAP_SFIN_BCG_GL_GEN_REP","General Reporting","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant",""
"Manage Bank Accounts - Overview and Maintenance","FPM/WebDynpro","SAP_SFIN_BC_BAM","SAP_SFIN_BCG_CM_BAM","Bank Account Management","SAP_BR_AP_ACCOUNTANT, SAP_BR_CASH_SPECIALIST, SAP_BR_CASH_MANAGER","Accounts Payable Accountant, Cash Management Specialist, Cash Manager",""
"Manage Bank Accounts - Overview and Maintenance","FPM/WebDynpro","SAP_SFIN_BC_CM_BAM","SAP_SFIN_BCG_CM_BAM","Bank Account Management","SAP_BR_AP_ACCOUNTANT, SAP_BR_CASH_SPECIALIST, SAP_BR_CASH_MANAGER","Accounts Payable Accountant, Cash Management Specialist, Cash Manager",""
"Liquidity Forecast Details - Details","FPM/WebDynpro","SAP_SFIN_BC_CM_LM","SAP_SFIN_BCG_CM_LM","Liquidity Management","SAP_BR_CASH_SPECIALIST, SAP_BR_CASH_MANAGER","Cash Management Specialist, Cash Manager",""
"Manage Profit Center Groups","FPM/WebDynpro","SAP_SFIN_BC_GL_MASTER_DATA","SAP_SFIN_BCG_CO_MD,SAP_SFIN_BCG_GL_MASTDATA","Controlling - Master Data,Master Data","SAP_BR_CONTROLLER, SAP_BR_GL_ACCOUNTANT","Controller, General Ledger Accountant",""
"Manage Profit Center Groups","FPM/WebDynpro","SAP_SFIN_BC_CO_MD_PCA","SAP_SFIN_BCG_CO_MD,SAP_SFIN_BCG_GL_MASTDATA","Controlling - Master Data,Master Data","SAP_BR_CONTROLLER, SAP_BR_GL_ACCOUNTANT","Controller, General Ledger Accountant",""
