"AppName","ApplicationType","BusinessCatalogName","BusinessGroupName","BusinessGroupDescription","BusinessRoleName","BusinessRoleDescription","LeadingTransactionCodes"
"Create and Edit Key Mapping","FPM/WebDynpro","SAP_MDG_BC_CUSTOMER_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_FINCTR_DATA","Business Partner Governance,ERP Vendor Governance,Material Governance,Fin Accounting Governance,ERP Customer Governance,Custom Objects Governance,Supplier Governance,Customer Governance,Fin Controlling Governance","SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Product Data, Master Data Specialist - Business Partner Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_ID_MATCH_SERVICE (MDG_BS_WD_ID_MATCH_SERVICE)"
"Create and Edit Key Mapping","FPM/WebDynpro","SAP_MDG_BC_FINCTR_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_FINCTR_DATA","Business Partner Governance,ERP Vendor Governance,Material Governance,Fin Accounting Governance,ERP Customer Governance,Custom Objects Governance,Supplier Governance,Customer Governance,Fin Controlling Governance","SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Product Data, Master Data Specialist - Business Partner Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_ID_MATCH_SERVICE (MDG_BS_WD_ID_MATCH_SERVICE)"
"Create and Edit Key Mapping","FPM/WebDynpro","SAP_MDG_BC_FINACC_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_FINCTR_DATA","Business Partner Governance,ERP Vendor Governance,Material Governance,Fin Accounting Governance,ERP Customer Governance,Custom Objects Governance,Supplier Governance,Customer Governance,Fin Controlling Governance","SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Product Data, Master Data Specialist - Business Partner Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_ID_MATCH_SERVICE (MDG_BS_WD_ID_MATCH_SERVICE)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_ERPCUS_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_ERPVEN_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_BUPA_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_CUSTOBJ_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_MATERIAL_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_CUSTOMER_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_SUPPLIER_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_FINCTR_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Data Replication","FPM/WebDynpro","SAP_MDG_BC_FINACC_DATA","SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA","ERP Customer Governance,Business Partner Governance,Fin Controlling Governance,Material Governance,Customer Governance,Supplier Governance,Fin Accounting Governance,ERP Vendor Governance,Custom Objects Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_BS_WD_RSI_DISPLAY (MDG_BS_WD_RSI_DISPLAY)"
"Export Master Data","FPM/WebDynpro","SAP_MDG_BC_CUSTOMER_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPVEN_DATA","Business Partner Governance,Fin Controlling Governance,ERP Customer Governance,Fin Accounting Governance,Customer Governance,Supplier Governance,ERP Vendor Governance","SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BUPA_MASTER_SPECIALIST","Master Data Specialist - Financial Data, Master Data Specialist - Business Partner Data","MDG_DATALOAD_EXPORT_WDA (MDG_DATALOAD_EXPORT_WDA_ACONF)"
"Export Master Data","FPM/WebDynpro","SAP_MDG_BC_SUPPLIER_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPVEN_DATA","Business Partner Governance,Fin Controlling Governance,ERP Customer Governance,Fin Accounting Governance,Customer Governance,Supplier Governance,ERP Vendor Governance","SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BUPA_MASTER_SPECIALIST","Master Data Specialist - Financial Data, Master Data Specialist - Business Partner Data","MDG_DATALOAD_EXPORT_WDA (MDG_DATALOAD_EXPORT_WDA_ACONF)"
"Export Master Data","FPM/WebDynpro","SAP_MDG_BC_ERPCUS_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPVEN_DATA","Business Partner Governance,Fin Controlling Governance,ERP Customer Governance,Fin Accounting Governance,Customer Governance,Supplier Governance,ERP Vendor Governance","SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BUPA_MASTER_SPECIALIST","Master Data Specialist - Financial Data, Master Data Specialist - Business Partner Data","MDG_DATALOAD_EXPORT_WDA (MDG_DATALOAD_EXPORT_WDA_ACONF)"
"Export Master Data","FPM/WebDynpro","SAP_MDG_BC_ERPVEN_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPVEN_DATA","Business Partner Governance,Fin Controlling Governance,ERP Customer Governance,Fin Accounting Governance,Customer Governance,Supplier Governance,ERP Vendor Governance","SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BUPA_MASTER_SPECIALIST","Master Data Specialist - Financial Data, Master Data Specialist - Business Partner Data","MDG_DATALOAD_EXPORT_WDA (MDG_DATALOAD_EXPORT_WDA_ACONF)"
"Export Master Data","FPM/WebDynpro","SAP_MDG_BC_BUPA_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPVEN_DATA","Business Partner Governance,Fin Controlling Governance,ERP Customer Governance,Fin Accounting Governance,Customer Governance,Supplier Governance,ERP Vendor Governance","SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BUPA_MASTER_SPECIALIST","Master Data Specialist - Financial Data, Master Data Specialist - Business Partner Data","MDG_DATALOAD_EXPORT_WDA (MDG_DATALOAD_EXPORT_WDA_ACONF)"
"Export Master Data","FPM/WebDynpro","SAP_MDG_BC_FINCTR_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPVEN_DATA","Business Partner Governance,Fin Controlling Governance,ERP Customer Governance,Fin Accounting Governance,Customer Governance,Supplier Governance,ERP Vendor Governance","SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BUPA_MASTER_SPECIALIST","Master Data Specialist - Financial Data, Master Data Specialist - Business Partner Data","MDG_DATALOAD_EXPORT_WDA (MDG_DATALOAD_EXPORT_WDA_ACONF)"
"Export Master Data","FPM/WebDynpro","SAP_MDG_BC_FINACC_DATA","SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_ERPCUS_DATA,SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPVEN_DATA","Business Partner Governance,Fin Controlling Governance,ERP Customer Governance,Fin Accounting Governance,Customer Governance,Supplier Governance,ERP Vendor Governance","SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BUPA_MASTER_SPECIALIST","Master Data Specialist - Financial Data, Master Data Specialist - Business Partner Data","MDG_DATALOAD_EXPORT_WDA (MDG_DATALOAD_EXPORT_WDA_ACONF)"
"Data Quality Remediation for Flight Connections - Governance, Data Quality Remediation for Airlines - Governance","FPM/WebDynpro","","","","","","MDG_DQR_OVP (MDG_DQR_OVP_FILTER_SF_CARR)"
"Status Report (List View), Processing Time (List View)","FPM/WebDynpro","SAP_MDG_BC_SFLIGHT","SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SFLIGHT,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPCUS_DATA","Fin Accounting Governance,Business Partner Governance,ERP Vendor Governance,Custom Objects Governance,Fin Controlling Governance,Customer Governance,Flight Data Model Governance,Material Governance,Supplier Governance,ERP Customer Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_MONITOR_CR_PROCESTIME (MDG_MONITOR_CR_PROCESTIME)"
"Status Report (List View), Processing Time (List View)","FPM/WebDynpro","SAP_MDG_BC_ERPVEN_DATA","SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SFLIGHT,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPCUS_DATA","Fin Accounting Governance,Business Partner Governance,ERP Vendor Governance,Custom Objects Governance,Fin Controlling Governance,Customer Governance,Flight Data Model Governance,Material Governance,Supplier Governance,ERP Customer Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_MONITOR_CR_PROCESTIME (MDG_MONITOR_CR_PROCESTIME)"
"Status Report (List View), Processing Time (List View)","FPM/WebDynpro","SAP_MDG_BC_ERPCUS_DATA","SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SFLIGHT,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPCUS_DATA","Fin Accounting Governance,Business Partner Governance,ERP Vendor Governance,Custom Objects Governance,Fin Controlling Governance,Customer Governance,Flight Data Model Governance,Material Governance,Supplier Governance,ERP Customer Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_MONITOR_CR_PROCESTIME (MDG_MONITOR_CR_PROCESTIME)"
"Status Report (List View), Processing Time (List View)","FPM/WebDynpro","SAP_MDG_BC_BUPA_DATA","SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SFLIGHT,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPCUS_DATA","Fin Accounting Governance,Business Partner Governance,ERP Vendor Governance,Custom Objects Governance,Fin Controlling Governance,Customer Governance,Flight Data Model Governance,Material Governance,Supplier Governance,ERP Customer Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_MONITOR_CR_PROCESTIME (MDG_MONITOR_CR_PROCESTIME)"
"Status Report (List View), Processing Time (List View)","FPM/WebDynpro","SAP_MDG_BC_MATERIAL_DATA","SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SFLIGHT,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPCUS_DATA","Fin Accounting Governance,Business Partner Governance,ERP Vendor Governance,Custom Objects Governance,Fin Controlling Governance,Customer Governance,Flight Data Model Governance,Material Governance,Supplier Governance,ERP Customer Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_MONITOR_CR_PROCESTIME (MDG_MONITOR_CR_PROCESTIME)"
"Status Report (List View), Processing Time (List View)","FPM/WebDynpro","SAP_MDG_BC_CUSTOBJ_DATA","SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SFLIGHT,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPCUS_DATA","Fin Accounting Governance,Business Partner Governance,ERP Vendor Governance,Custom Objects Governance,Fin Controlling Governance,Customer Governance,Flight Data Model Governance,Material Governance,Supplier Governance,ERP Customer Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_MONITOR_CR_PROCESTIME (MDG_MONITOR_CR_PROCESTIME)"
"Status Report (List View), Processing Time (List View)","FPM/WebDynpro","SAP_MDG_BC_CUSTOMER_DATA","SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SFLIGHT,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPCUS_DATA","Fin Accounting Governance,Business Partner Governance,ERP Vendor Governance,Custom Objects Governance,Fin Controlling Governance,Customer Governance,Flight Data Model Governance,Material Governance,Supplier Governance,ERP Customer Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_MONITOR_CR_PROCESTIME (MDG_MONITOR_CR_PROCESTIME)"
"Status Report (List View), Processing Time (List View)","FPM/WebDynpro","SAP_MDG_BC_SUPPLIER_DATA","SAP_MDG_BCG_FINACC_DATA,SAP_MDG_BCG_BUPA_DATA,SAP_MDG_BCG_ERPVEN_DATA,SAP_MDG_BCG_CUSTOBJ_DATA,SAP_MDG_BCG_FINCTR_DATA,SAP_MDG_BCG_CUSTOMER_DATA,SAP_MDG_BCG_SFLIGHT,SAP_MDG_BCG_MATERIAL_DATA,SAP_MDG_BCG_SUPPLIER_DATA,SAP_MDG_BCG_ERPCUS_DATA","Fin Accounting Governance,Business Partner Governance,ERP Vendor Governance,Custom Objects Governance,Fin Controlling Governance,Customer Governance,Flight Data Model Governance,Material Governance,Supplier Governance,ERP Customer Governance","SAP_BR_BUPA_MASTER_SPECIALIST, SAP_BR_PRODMASTER_SPECIALIST, SAP_BR_MASTER_SPECIALIST_FIN, SAP_BR_BPC_EXPERT","Master Data Specialist - Business Partner Data, Master Data Specialist - Product Data, Master Data Specialist - Financial Data, Configuration Expert - Business Process Configuration","MDG_MONITOR_CR_PROCESTIME (MDG_MONITOR_CR_PROCESTIME)"
